complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_category,resolution_status,bank_response_timestamp,resolution_sla_days,is_sla_violation,severity,channel
CBK0000750,TXN00010355,USR45600,MCH5980,,2026-03-03 00:00:00,1284.43,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,EMAIL
CBK0000751,TXN00008166,USR71704,MCH6694,,,813.72,FRAUD_OR_ATO,REJECTED,2026-02-22 08:23:27,,False,MEDIUM,IVR
CBK0000752,TXN00012584,USR47668,MCH3678,,,397.91,GENERAL_DISPUTE,CLOSED,,,False,LOW,APP
CBK0000753,TXN00011998,USR26558,MCH3100,2026-01-24 05:54:36,,1184.71,GENERAL_DISPUTE,REJECTED,2026-02-17 03:54:36,,False,LOW,IVR
CBK0000754,TXN00001826,USR35882,MCH3115,,,895.55,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000755,TXN00002595,USR34052,MCH5808,,,1658.43,FRAUD_OR_ATO,IN_PROGRESS,2026-04-27 22:33:32,,False,HIGH,CHATBOT
CBK0000756,TXN00017864,USR17657,MCH1702,,2026-03-05 00:00:00,2911.37,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,IVR
CBK0000757,TXN00010601,USR53404,MCH4311,,,1363.12,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,IVR
CBK0000758,TXN00015649,USR79175,MCH9344,,,2175.05,FRAUD_OR_ATO,REJECTED,,,False,HIGH,IVR
CBK0000759,TXN00018597,USR54822,MCH1382,,2026-02-14 10:59:54,2898.66,FRAUD_OR_ATO,OPEN,2026-02-16 10:59:54,2.0,False,MEDIUM,IVR
CBK0000760,TXN00007966,USR83977,MCH8953,,2026-03-13 00:00:00,0.53,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CALL CENTER
CBK0000761,TXN00001654,USR73010,MCH6154,,,11920.81,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000762,TXN00003810,USR65062,MCH5911,,,861.41,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000763,TXN00005691,USR98061,MCH6850,,,,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000764,TXN00017113,USR98093,MCH8779,2026-03-18 14:56:31,,580.57,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000765,TXN00007330,USR99392,MCH8540,,,2018.57,GENERAL_DISPUTE,REJECTED,,,False,MEDIUM,CHATBOT
CBK0000766,TXN00012205,USR25990,MCH4590,,,2093.79,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000767,TXN00010641,USR98061,MCH3815,,,9500.5,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0000768,TXN00002926,USR29277,MCH7998,,2026-02-18 00:00:00,1432.79,GENERAL_DISPUTE,OPEN,,,False,LOW,CHATBOT
CBK0000769,TXN00010549,USR88037,MCH4590,,,6630.73,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,APP
CBK0000770,TXN51555,USR56287,MCH8779,,,2417.43,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,CHATBOT
CBK0000771,TXN00009466,USR62254,MCH5885,,2026-04-01 00:20:18,11523.08,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,CHATBOT
CBK0000772,TXN00010034,USR25196,MCH1320,2026-01-06 00:00:00,2026-01-08 09:22:06,0.3,GENERAL_DISPUTE,OPEN,,,False,CRITICAL,CHATBOT
CBK0000773,TXN45816,USR87981,MCH5252,,2026-01-09 00:00:00,2928.28,FRAUD_OR_ATO,CLOSED,,,False,HIGH,APP
CBK0000774,TXN00000794,USR78569,MCH4590,,,124.85,MERCHANT_OR_DELIVERY_ISSUE,OPEN,2026-04-04 10:25:44,,False,MEDIUM,IVR
CBK0000775,TXN00004439,USR27107,MCH7732,,2026-01-24 00:00:00,1706.04,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,HIGH,IVR
CBK0000776,TXN00010920,USR19006,MCH4590,,,5019.03,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000777,UNKNOWN_TXN,USR41853,MCH3327,,,7674.18,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000778,TXN00004797,USR73637,MCH1026,,,3784.33,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,CALL CENTER
CBK0000779,TXN00000534,USR89996,MCH4842,,,1352.13,FRAUD_OR_ATO,OPEN,,,False,LOW,CALL CENTER
CBK0000780,TXN00003784,USR91599,MCH2065,,,3118.57,GENERAL_DISPUTE,IN_PROGRESS,2026-04-12 23:20:37,,False,HIGH,CHATBOT
CBK0000781,TXN00004717,USR34703,MCH2065,,,0.22,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0000782,TXN00015086,USR58789,MCH6008,,2026-02-10 00:00:00,1949.6,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000783,UNKNOWN_TXN,USR96677,MCH2556,,,4726.95,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000784,TXN00014785,USR41135,MCH7286,,2026-01-31 00:00:00,1176.91,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-02-16 09:56:17,16.0,True,LOW,BRANCH
CBK0000785,TXN00012403,USR98061,MCH9923,,2026-03-29 08:53:42,,GENERAL_DISPUTE,IN_PROGRESS,,,False,CRITICAL,BRANCH
CBK0000786,TXN00000679,USR22762,MCH2342,2026-03-14 00:00:00,,4474.08,FRAUD_OR_ATO,OPEN,,,False,HIGH,IVR
CBK0000787,TXN00015064,USR33856,MCH8652,,,981.9,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000788,TXN00003574,USR22284,MCH4473,2026-03-28 00:00:00,,3933.58,FRAUD_OR_ATO,RESOLVED,,,False,LOW,BRANCH
CBK0000789,TXN00006632,USR56899,MCH7296,,,4124.85,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000790,TXN00010376,USR31294,MCH2721,,2026-02-21 00:00:00,0.38,AMOUNT_MISMATCH,IN_PROGRESS,,,False,MEDIUM,APP
CBK0000791,TXN00007791,USR24536,MCH6890,,,1735.16,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000792,TXN00017591,USR59752,MCH2176,,2026-02-09 00:00:00,6180.12,GENERAL_DISPUTE,CLOSED,,,False,MEDIUM,EMAIL
CBK0000793,TXN00006175,USR62254,MCH4226,2026-02-27 00:00:00,,709.86,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,IVR
CBK0000794,TXN00013962,USR28913,MCH9984,,,0.18,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,EMAIL
CBK0000795,TXN00010007,USR13134,MCH3292,,,2021.11,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,IVR
CBK0000796,TXN00007069,USR87558,MCH3466,,2026-02-14 07:25:50,0.58,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,CHATBOT
CBK0000797,TXN00010208,USR84323,MCH2140,,,687.82,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,IVR
CBK0000798,TXN31469,USR47192,MCH2266,,,2300.99,FRAUD_OR_ATO,OPEN,,,False,CRITICAL,CALL CENTER
CBK0000799,TXN00012446,USR75853,MCH2771,,,1105.07,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,IVR
CBK0000800,TXN00008407,USR54047,MCH8953,,,2017.17,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,IVR
CBK0000801,TXN00000284,USR94447,MCH5873,,,2676.58,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,IVR
CBK0000802,TXN00019956,USR41434,MCH1767,,,503.49,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,IVR
CBK0000803,UNKNOWN_TXN,USR28353,MCH9017,,,6400.05,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,IVR
CBK0000804,TXN00000677,USR35395,MCH8348,,,2773.41,FRAUD_OR_ATO,REJECTED,2026-02-17 10:58:31,,False,LOW,APP
CBK0000805,TXN00009314,USR13620,MCH3239,,,0.77,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000806,TXN00010423,USR91337,MCH8154,,,1285.39,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,APP
CBK0000807,TXN00017317,USR77247,MCH5805,,,8056.19,AMOUNT_MISMATCH,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000808,TXN00006505,USR69795,MCH2065,,,0.27,GENERAL_DISPUTE,RESOLVED,2026-02-10 01:06:27,,False,MEDIUM,CHATBOT
CBK0000809,TXN00013144,USR51720,MCH9790,,,688.92,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,CALL CENTER
CBK0000810,TXN00008813,USR55160,MCH9104,,,825.92,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,CALL CENTER
CBK0000811,TXN00015831,USR22432,MCH2078,,,0.34,FRAUD_OR_ATO,CLOSED,,,False,HIGH,EMAIL
CBK0000812,TXN00003721,USR76959,MCH8190,,,3807.76,FRAUD_OR_ATO,CLOSED,,,False,HIGH,BRANCH
CBK0000813,TXN00008478,USR72576,MCH2072,,,2598.96,DUPLICATE_PROCESSING,CLOSED,,,False,CRITICAL,APP
CBK0000814,TXN00017418,USR91623,MCH6810,,,1350.91,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000815,TXN00014312,USR67696,MCH5671,,,4063.03,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CALL CENTER
CBK0000816,TXN00014266,USR92332,MCH2146,,,,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000817,TXN00002301,USR71836,MCH3815,2026-02-05 00:00:00,,769.17,FRAUD_OR_ATO,OPEN,2026-03-07 12:29:12,,False,LOW,APP
CBK0000818,TXN00015972,USR83126,MCH2616,,,8836.22,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,CRITICAL,CHATBOT
CBK0000819,TXN00008276,USR66046,MCH3941,,,2947.75,FRAUD_OR_ATO,OPEN,,,False,HIGH,CHATBOT
CBK0000820,TXN54263,USR12102,MCH5265,2026-03-19 09:33:48,,824.86,AMOUNT_MISMATCH,REJECTED,,,False,HIGH,IVR
CBK0000821,TXN00001860,USR54089,MCH8467,,,,FRAUD_OR_ATO,OPEN,,,False,LOW,IVR
CBK0000822,TXN00005564,USR76792,MCH6388,2026-03-15 00:00:00,,1858.07,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000823,TXN00002624,USR25108,MCH8679,2026-03-12 00:00:00,2026-03-15 00:00:00,1274.21,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,EMAIL
CBK0000824,TXN78658,USR57147,MCH4226,2026-02-18 00:00:00,,2283.69,DUPLICATE_PROCESSING,CLOSED,,,False,CRITICAL,IVR
CBK0000825,TXN00017847,USR71122,MCH1632,2026-02-05 04:48:20,,0.71,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,IVR
CBK0000826,TXN00002919,USR50535,MCH2014,,,4331.37,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,IVR
CBK0000827,TXN00014268,USR35403,MCH2320,2026-03-26 19:49:23,,0.18,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,CHATBOT
CBK0000828,TXN00007187,USR27947,MCH4473,,,361.6,AMOUNT_MISMATCH,RESOLVED,,,False,MEDIUM,EMAIL
CBK0000829,TXN00017462,USR94805,MCH5980,,,,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,CHATBOT
CBK0000830,TXN00007939,USR55355,MCH2375,,,976.66,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,BRANCH
CBK0000831,TXN00013412,USR57382,MCH1320,,,90.88,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,CHATBOT
CBK0000832,TXN00014106,USR26145,MCH1012,,2026-01-31 23:25:00,1547.17,FRAUD_OR_ATO,OPEN,,,False,LOW,CALL CENTER
CBK0000833,TXN00007902,USR66726,MCH6087,2026-02-26 00:00:00,,0.51,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,IVR
CBK0000834,TXN00006801,USR60701,MCH8625,2026-01-04 16:40:24,,1623.25,DUPLICATE_PROCESSING,CLOSED,,,False,HIGH,IVR
CBK0000835,TXN00016557,USR82094,MCH3363,2026-03-20 00:00:00,,3670.72,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0000836,TXN00003340,USR69581,MCH5218,,,1823.47,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,EMAIL
CBK0000837,TXN00014492,USR59264,MCH1548,,,,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000838,TXN00002790,USR38178,MCH9291,2026-01-30 05:36:28,,0.87,AMOUNT_MISMATCH,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000839,TXN00014620,USR55888,MCH8779,,,501.3,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,CHATBOT
CBK0000840,TXN00018717,USR16257,MCH3019,,2026-03-02 15:58:44,4563.14,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,IVR
CBK0000841,TXN00007967,USR49028,MCH7643,,2026-04-11 00:00:00,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,HIGH,IVR
CBK0000842,TXN00002437,USR58147,MCH1299,2026-01-27 09:34:13,,1368.83,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,CALL CENTER
CBK0000843,TXN00014470,USR23820,MCH3842,,2026-03-25 00:04:00,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,CALL CENTER
CBK0000844,TXN00012434,USR60718,MCH5451,,,2898.89,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,CHATBOT
CBK0000845,TXN00009880,USR90298,MCH5574,2026-01-25 22:25:35,,731.59,GENERAL_DISPUTE,CLOSED,2026-02-11 19:25:35,,False,CRITICAL,IVR
CBK0000846,TXN00018851,USR98606,MCH9609,2026-03-18 00:00:00,,2087.83,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,APP
CBK0000847,TXN00010448,USR75789,MCH4429,2026-03-26 00:00:00,,387.13,FRAUD_OR_ATO,REJECTED,,,False,HIGH,CALL CENTER
CBK0000848,TXN00000823,USR23460,MCH5954,,,1982.27,FRAUD_OR_ATO,RESOLVED,,,False,LOW,IVR
CBK0000849,TXN00010509,USR32787,MCH1253,,,1585.54,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,IVR
CBK0000850,TXN00013581,USR49649,MCH8251,,,162.44,FRAUD_OR_ATO,CLOSED,,,False,LOW,CHATBOT
CBK0000851,TXN00015265,USR52830,MCH1188,,,9117.57,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,IVR
CBK0000852,TXN00010668,USR81745,MCH4420,,2026-04-06 15:52:29,1305.45,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,APP
CBK0000853,TXN00019212,USR43229,MCH3902,2026-03-21 00:27:23,,1395.11,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,CHATBOT
CBK0000854,TXN00000164,USR17326,MCH7017,,,0.31,FRAUD_OR_ATO,OPEN,,,False,CRITICAL,EMAIL
CBK0000855,TXN00013194,USR66001,MCH2030,,,,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000856,TXN00000917,USR40538,MCH8624,,2026-04-16 00:00:00,2601.86,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,APP
CBK0000857,TXN00018599,USR52095,MCH3652,,,0.58,GENERAL_DISPUTE,CLOSED,,,False,MEDIUM,EMAIL
CBK0000858,TXN00015040,USR95176,MCH1146,,,1568.41,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000859,TXN00018489,USR33856,MCH5110,,,267.92,FRAUD_OR_ATO,RESOLVED,,,False,HIGH,EMAIL
CBK0000860,TXN00007296,USR97580,MCH3701,2026-02-04 00:00:00,,1425.61,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000861,TXN00016940,USR83977,MCH1995,,2026-01-07 01:02:00,7669.97,DUPLICATE_PROCESSING,RESOLVED,,,False,MEDIUM,BRANCH
CBK0000862,TXN00002240,USR25056,MCH6810,2026-03-23 00:00:00,2026-03-26 00:00:00,401.02,AMOUNT_MISMATCH,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0000863,TXN00016767,USR90880,MCH2841,2026-03-06 00:00:00,,0.13,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,HIGH,EMAIL
CBK0000864,TXN58515,USR41631,MCH1320,,,216.17,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000865,TXN00005760,USR36182,MCH2554,2026-03-28 00:00:00,,,AMOUNT_MISMATCH,REJECTED,,,False,MEDIUM,EMAIL
CBK0000866,TXN00002719,USR11592,MCH1717,,,2881.81,FRAUD_OR_ATO,CLOSED,,,False,LOW,IVR
CBK0000867,TXN00019528,USR25296,MCH5076,2026-01-31 00:00:00,,2653.08,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,CHATBOT
CBK0000868,TXN00017012,USR26098,MCH2383,2026-02-07 23:22:53,,990.42,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,IVR
CBK0000869,TXN00011061,USR71557,MCH8342,2026-03-03 00:00:00,,211.84,GENERAL_DISPUTE,CLOSED,,,False,LOW,CALL CENTER
CBK0000870,TXN00013994,USR44954,MCH7833,,2026-02-11 00:00:00,522.4,DUPLICATE_PROCESSING,REJECTED,2026-02-25 02:46:35,14.0,False,MEDIUM,IVR
CBK0000871,TXN00014130,USR50013,MCH3815,,,6351.69,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000872,TXN00015686,USR41987,MCH4226,,,4354.56,DUPLICATE_PROCESSING,RESOLVED,,,False,MEDIUM,APP
CBK0000873,TXN00002853,USR33226,MCH2822,2026-02-13 11:31:49,,1650.21,MERCHANT_OR_DELIVERY_ISSUE,OPEN,2026-02-26 12:31:49,,False,MEDIUM,EMAIL
CBK0000874,TXN00008435,USR43450,MCH8870,,2026-02-06 00:00:00,2126.63,GENERAL_DISPUTE,RESOLVED,,,False,MEDIUM,EMAIL
CBK0000875,TXN00007782,USR71887,MCH4181,,,647.02,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000876,TXN00010046,USR91274,MCH8960,,,6572.39,DUPLICATE_PROCESSING,REJECTED,2026-02-09 16:29:48,,False,MEDIUM,CHATBOT
CBK0000877,TXN00009172,USR96970,MCH9291,,,880.82,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000878,TXN00017227,USR23617,MCH9290,,,2799.72,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0000879,TXN00018041,USR59366,MCH6145,,,479.19,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0000880,TXN00018703,USR63444,MCH2434,2026-01-31 00:00:00,,0.15,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-02-21 16:50:46,,False,CRITICAL,BRANCH
CBK0000881,TXN00009647,USR95891,MCH5076,,,,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000882,TXN00018975,USR38277,MCH9872,,,701.39,GENERAL_DISPUTE,CLOSED,,,False,HIGH,IVR
CBK0000883,TXN00009806,USR94655,MCH5279,,,3825.17,FRAUD_OR_ATO,OPEN,,,False,LOW,IVR
CBK0000884,TXN00014060,USR97772,MCH9069,,,613.53,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,CRITICAL,CHATBOT
CBK0000885,TXN00005367,USR25239,MCH2903,,,0.73,GENERAL_DISPUTE,RESOLVED,,,False,LOW,IVR
CBK0000886,TXN00012882,USR83501,MCH3412,,2026-01-15 10:24:32,1791.89,GENERAL_DISPUTE,RESOLVED,,,False,MEDIUM,CHATBOT
CBK0000887,TXN00005845,USR53491,MCH4767,,,,GENERAL_DISPUTE,IN_PROGRESS,,,False,CRITICAL,CHATBOT
CBK0000888,TXN00015372,USR10047,MCH6850,2026-02-12 00:00:00,,1341.86,AMOUNT_MISMATCH,IN_PROGRESS,,,False,CRITICAL,CHATBOT
CBK0000889,TXN00015963,USR97266,MCH6752,,2026-01-22 00:00:00,0.34,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0000890,TXN81593,USR53996,MCH6810,,2026-02-01 01:35:11,5676.76,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,CHATBOT
CBK0000891,TXN00017408,USR10307,MCH7766,,,836.19,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000892,TXN00019345,USR99727,MCH8400,,2026-03-06 00:00:00,393.4,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000893,TXN00017214,USR89151,MCH7710,,,1267.1,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0000894,TXN00015855,USR95334,MCH6372,,,0.65,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,APP
CBK0000895,TXN00007313,USR93581,MCH5980,,,802.19,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,APP
CBK0000896,TXN00014731,USR29803,MCH7761,,,4988.8,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,APP
CBK0000897,UNKNOWN_TXN,USR78326,MCH2266,,,1390.61,DUPLICATE_PROCESSING,CLOSED,,,False,LOW,BRANCH
CBK0000898,TXN00012927,USR52234,MCH5076,2026-03-11 00:00:00,2026-03-22 00:00:00,10469.4,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,CHATBOT
CBK0000899,TXN00019564,USR29187,MCH8779,,,17075.88,DUPLICATE_PROCESSING,IN_PROGRESS,2026-04-04 08:18:37,,False,LOW,EMAIL
CBK0000900,TXN00012289,USR71316,MCH8769,,,5071.86,FRAUD_OR_ATO,RESOLVED,,,False,LOW,CHATBOT
CBK0000901,TXN00012155,USR12240,MCH4226,,,348.42,GENERAL_DISPUTE,IN_PROGRESS,2026-03-12 15:39:05,,False,MEDIUM,APP
CBK0000902,TXN00019180,USR18416,MCH3100,,2026-03-04 08:02:37,0.16,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0000903,TXN00009145,USR87189,MCH8391,,,1922.11,FRAUD_OR_ATO,IN_PROGRESS,2026-01-19 18:38:44,,False,LOW,IVR
CBK0000904,UNKNOWN_TXN,USR46902,MCH9120,,,,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0000905,TXN00003495,USR37693,MCH8091,,2026-02-08 00:07:18,2983.97,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0000906,TXN00009979,USR59679,MCH6645,,,876.91,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,APP
CBK0000907,TXN00018961,USR73332,MCH5096,,,0.41,FRAUD_OR_ATO,RESOLVED,,,False,LOW,IVR
CBK0000908,TXN00002368,USR71714,MCH9717,,,4581.54,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-03-07 19:24:52,,False,LOW,CHATBOT
CBK0000909,TXN00006059,USR60322,MCH5605,,2026-02-23 00:00:00,11598.12,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0000910,TXN00010888,USR26595,MCH8921,,,925.14,AMOUNT_MISMATCH,CLOSED,2026-02-08 19:55:18,,False,LOW,CHATBOT
CBK0000911,TXN00002114,USR52444,MCH1797,,,4126.61,FRAUD_OR_ATO,REJECTED,,,False,LOW,BRANCH
CBK0000912,TXN00017717,USR72474,MCH8508,,,24414.54,GENERAL_DISPUTE,OPEN,,,False,LOW,EMAIL
CBK0000913,TXN00004115,USR85406,MCH2832,,,1495.6,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,IVR
CBK0000914,TXN00001042,USR12183,MCH7351,2026-03-02 00:00:00,,1526.17,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0000915,TXN00012512,USR69408,MCH6683,,,0.32,DUPLICATE_PROCESSING,REJECTED,,,False,MEDIUM,EMAIL
CBK0000916,TXN00017437,USR25761,MCH9926,2026-01-11 00:00:00,,,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,APP
CBK0000917,TXN00010215,USR71348,MCH2938,,,6899.7,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0000918,UNKNOWN_TXN,USR24555,MCH7951,2026-01-04 12:35:38,,1207.12,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,IVR
CBK0000919,TXN00004956,USR26890,MCH9891,2026-03-15 09:36:34,2026-03-18 00:00:00,1752.77,GENERAL_DISPUTE,REJECTED,2026-03-22 19:36:34,4.0,False,MEDIUM,IVR
CBK0000920,TXN00000546,USR20076,MCH2383,,,427.33,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,APP
CBK0000921,TXN00009757,USR21384,MCH6474,,2026-02-17 09:48:37,,AMOUNT_MISMATCH,REJECTED,,,False,LOW,BRANCH
CBK0000922,TXN00018185,USR61372,MCH8331,2026-02-27 00:00:00,,0.66,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,CRITICAL,EMAIL
CBK0000923,TXN94657,USR35229,MCH1505,,,0.26,AMOUNT_MISMATCH,CLOSED,,,False,HIGH,BRANCH
CBK0000924,TXN00003076,USR28031,MCH8603,,,0.34,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0000925,TXN00001097,USR67142,MCH4883,,,4816.91,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,IVR
CBK0000926,TXN00019409,USR27947,MCH3416,2026-02-18 00:00:00,,756.59,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0000927,TXN00014638,USR14035,MCH9573,,2026-03-13 17:36:25,10765.79,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,HIGH,CHATBOT
CBK0000928,TXN00008356,USR74115,MCH9582,,,,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-03-17 17:43:22,,False,MEDIUM,CHATBOT
CBK0000929,TXN00014710,USR38547,MCH5541,2026-01-23 13:11:04,2026-02-03 12:11:04,3089.13,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,IVR
